URN,LAcode,LAname,EstablishmentNumber,EstablishmentName,TypeOfEstablishmentcode,TypeOfEstablishmentname,EstablishmentTypeGroupcode,EstablishmentTypeGroupname,EstablishmentStatuscode,EstablishmentStatusname,ReasonEstablishmentOpenedcode,ReasonEstablishmentOpenedname,OpenDate,ReasonEstablishmentClosedcode,ReasonEstablishmentClosedname,CloseDate,PhaseOfEducationcode,PhaseOfEducationname,StatutoryLowAge,StatutoryHighAge,Boarderscode,Boardersname,NurseryProvisionname,OfficialSixthFormcode,OfficialSixthFormname,Gendercode,Gendername,ReligiousCharactercode,ReligiousCharactername,ReligiousEthosname,Diocesecode,Diocesename,AdmissionsPolicycode,AdmissionsPolicyname,SchoolCapacity,SpecialClassescode,SpecialClassesname,CensusDate,NumberOfPupils,NumberOfBoys,NumberOfGirls,PercentageFSM,TrustSchoolFlagcode,TrustSchoolFlagname,Trustscode,Trustsname,SchoolSponsorFlagname,SchoolSponsorsname,FederationFlagname,Federationscode,Federationsname,UKPRN,FEHEIdentifier,FurtherEducationTypename,OfstedLastInsp,OfstedSpecialMeasurescode,OfstedSpecialMeasuresname,LastChangedDate,Street,Locality,Address3,Town,Countyname,Postcode,SchoolWebsite,TelephoneNum,HeadTitlename,HeadFirstName,HeadLastName,HeadPreferredJobTitle,BSOInspectorateNamename,InspectorateReport,DateOfLastInspectionVisit,NextInspectionVisit,TeenMothname,TeenMothPlaces,CCFname,SENPRUname,EBDname,PlacesPRU,FTProvname,EdByOthername,Section41Approvedname,SEN1name,SEN2name,SEN3name,SEN4name,SEN5name,SEN6name,SEN7name,SEN8name,SEN9name,SEN10name,SEN11name,SEN12name,SEN13name,TypeOfResourcedProvisionname,ResourcedProvisionOnRoll,ResourcedProvisionCapacity,SenUnitOnRoll,SenUnitCapacity,GORcode,GORname,DistrictAdministrativecode,DistrictAdministrativename,AdministrativeWardcode,AdministrativeWardname,ParliamentaryConstituencycode,ParliamentaryConstituencyname,UrbanRuralcode,UrbanRuralname,GSSLACodename,Easting,Northing,CensusAreaStatisticWardname,MSOAname,LSOAname,InspectorateNamename,SENStat,SENNoStat,BoardingEstablishmentname,PropsName,PreviousLAcode,PreviousLAname,PreviousEstablishmentNumber,OfstedRatingname,RSCRegionname,Countryname,UPRN,SiteName,MSOAcode,LSOAcode
100159,203,Greenwich,2901,Linton Mead Primary School,1,Community school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,386,2,No Special Classes,2026-01-15,282,151,131,46.1,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10078038,null,Not applicable,null,null,null,2026-06-29,Central Way,Thamesmead,null,London,null,SE28 8DT,www.lintonmead.org.uk,2083101902,Miss,Sarah,Critchell,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014090,Thamesmead Moorings,E14001229,Erith and Thamesmead,UN1,Urban: Nearer to a major town or city,E09000011,546738,180895,null,Greenwich 002,Greenwich 002B,null,null,null,null,null,999,null,null,null,null,null,100023267210,null,E02000314,E01001688
100160,203,Greenwich,2902,Nightingale Primary School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2017-10-31,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,210,2,No Special Classes,2017-01-19,240,120,120,14,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2017-10-31,Bloomfield Road,Woolwich,null,London,null,SE18 7JJ,null,null,Mr,Roy,Coleman,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000229,Woolwich Common,E14000718,Greenwich and Woolwich,A1,(England/Wales) Urban major conurbation,E09000011,543887,178056,null,Greenwich 011,Greenwich 011D,null,null,null,null,null,999,null,null,null,null,null,100023246397,null,E02000323,E01001700
100161,203,Greenwich,2907,Briset Primary School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,2,Closure,2002-08-31,2,Primary,3,11,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-11-14,Briset Road,Eltham,null,London,null,SE9 6HN,null,null,null,Bina,Tomes,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000220,Eltham West,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,541763,175533,null,Greenwich 025,Greenwich 025E,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000337,E01001625
100162,203,Greenwich,2915,Greenslade Primary School,1,Community school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,210,2,No Special Classes,2026-01-15,198,92,106,14.6,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10078037,null,Not applicable,null,null,null,2026-06-29,Erindale,Plumstead Common,null,London,null,SE18 2QQ,www.greensladeprimary.org.uk/,2083166847,Mr,David,Ashley,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014088,Plumstead Common,E14001229,Erith and Thamesmead,UN1,Urban: Nearer to a major town or city,E09000011,544981,177699,null,Greenwich 017,Greenwich 017B,null,null,null,null,null,999,null,null,null,null,null,100023243256,null,E02000329,E01001683
100163,203,Greenwich,2916,Mulgrave Primary School,1,Community school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,2,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,498,2,No Special Classes,2026-01-15,328,163,165,34.2,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10069171,null,Not applicable,null,null,null,2026-06-29,Rectory Place,Woolwich,null,London,null,SE18 5DL,www.mulgraveprimary.org.uk,2083179211,Mrs,Amanda,Weaver,Acting Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,Not applicable,null,null,null,null,H,London,E09000011,Greenwich,E05014094,Woolwich Dockyard,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,543186,178646,null,Greenwich 005,Greenwich 005A,null,null,null,null,null,999,null,null,null,null,null,100023245287,null,E02000317,E01001705
100164,203,Greenwich,2917,Charlton Manor Primary School,1,Community school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,484,2,No Special Classes,2026-01-15,410,201,209,24.5,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10078036,null,Not applicable,null,null,null,2026-06-29,Indus Road,null,Charlton,London,null,SE7 7EF,www.charltonmanorprimary.co.uk/,2088566525,Mrs,Amy,Goold,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,Not applicable,null,null,null,null,H,London,E09000011,Greenwich,E05014074,Charlton Hornfair,E14001223,Eltham and Chislehurst,UN1,Urban: Nearer to a major town or city,E09000011,541549,177353,null,Greenwich 019,Greenwich 019B,null,null,null,null,null,999,null,null,null,null,null,200001085631,null,E02000331,E01001650
100165,203,Greenwich,3322,Christ Church Church of England Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE36,Diocese of Southwark,0,Not applicable,210,2,No Special Classes,2026-01-15,161,76,85,54.7,0,Not applicable,null,null,Not applicable,null,Supported by a federation,16268,Koinonia Federation,10074737,null,Not applicable,null,null,null,2026-06-29,45 Commerell Street,Greenwich,null,London,null,SE10 0DZ,www.koinoniafederation.com,2088583974,Co Headteacher,Victoria Wainwright /,Claire Harrison,Federation Co-Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014076,East Greenwich,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,539398,178485,null,Greenwich 037,Greenwich 037E,null,null,null,null,null,999,null,null,null,null,null,100023229017,null,E02006930,E01034183
100166,203,Greenwich,3331,"Christ Church Church of England Primary School, Shooters Hill",2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,5,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE36,Diocese of Southwark,0,Not applicable,210,2,No Special Classes,2026-01-15,207,119,88,13,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10076255,null,Not applicable,null,null,null,2026-06-29,Shooters Hill,null,null,London,null,SE18 3RS,www.ccshprimary.org.uk,2088564513,Mrs,Anne-Marie,Bahlol,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014089,Shooters Hill,E14001229,Erith and Thamesmead,UN1,Urban: Nearer to a major town or city,E09000011,543236,176562,null,Greenwich 020,Greenwich 020D,null,null,null,null,null,999,null,null,null,null,null,10010201626,null,E02000332,E01001682
100167,203,Greenwich,3338,Eltham Church of England Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE36,Diocese of Southwark,0,Not applicable,446,2,No Special Classes,2026-01-15,450,237,213,11.8,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10079312,null,Not applicable,null,null,null,2026-06-29,Roper Street,Eltham,null,London,null,SE9 1TR,http://www.elthamcoeschool.co.uk/,2088501528,Ms,Maryanne,Boon,Executive Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014079,Eltham Town & Avery Hill,E14001223,Eltham and Chislehurst,UN1,Urban: Nearer to a major town or city,E09000011,542989,174524,null,Greenwich 027,Greenwich 027D,null,null,null,null,null,999,null,null,null,null,null,100023282435,null,E02000339,E01001609
100168,203,Greenwich,3382,Our Lady of Grace Catholic Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,0,Not applicable,420,2,No Special Classes,2026-01-15,416,221,195,21.4,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10076013,null,Not applicable,null,null,null,2026-06-29,16 Highcombe,Charlton,null,London,null,SE7 7HR,www.ourladyofgracecatholicprimaryschool.co.uk,2088582262,Mr,Sean,Small,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014074,Charlton Hornfair,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,540873,177706,null,Greenwich 014,Greenwich 014D,null,null,null,null,null,999,null,null,null,null,null,10010254524,null,E02000326,E01001594
100169,203,Greenwich,3481,St Joseph's Catholic Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,0,Not applicable,210,2,No Special Classes,2026-01-15,124,61,63,46,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10076012,null,Not applicable,null,null,null,2026-06-29,Commerell Street,Greenwich,null,London,null,SE10 9AN,www.stjosephs.greenwich.sch.uk/,2088584182,Mrs,Suzanne,Long,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014076,East Greenwich,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,539329,178289,null,Greenwich 037,Greenwich 037G,null,null,null,null,null,999,null,null,null,null,null,100023229074,null,E02006930,E01034185
100170,203,Greenwich,3500,St Margaret's Church of England Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,3,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE36,Diocese of Southwark,0,Not applicable,420,2,No Special Classes,2026-01-15,164,81,83,46.3,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10069856,null,Not applicable,null,null,null,2026-06-29,St Margaret's Grove,Plumstead,null,London,null,SE18 7RL,http://www.stmargaretce.greenwich.sch.uk,2088543924,Ms,Anna,Sullivan,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,Not applicable,null,null,null,null,H,London,E09000011,Greenwich,E05014093,Woolwich Common,E14001229,Erith and Thamesmead,UN1,Urban: Nearer to a major town or city,E09000011,544274,178095,null,Greenwich 009,Greenwich 009B,null,null,null,null,null,999,null,null,null,null,null,100023246065,null,E02000321,E01001633
100171,203,Greenwich,3526,Saint Mary Magdalene Church of England All Through School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,7,All-through,3,18,1,No boarders,Has Nursery Classes,1,Has a sixth form,3,Mixed,2,Church of England,Does not apply,CE36,Diocese of Southwark,4,Non-selective,1860,2,No Special Classes,2026-01-15,1624,843,781,46,0,Not applicable,null,null,Not applicable,null,Supported by a federation,16268,Koinonia Federation,10068732,null,Not applicable,null,null,null,2026-06-29,Kingsman Street,null,null,London,null,SE18 5PW,www.koinoniafederation.com,2088543531,Co Headteacher,Claire Harrison /,Victoria Wainwright,Co - Headteachers,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014094,Woolwich Dockyard,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,543194,178936,null,Greenwich 042,Greenwich 042B,null,null,null,null,null,999,null,null,null,null,null,10010240417,null,E02006994,E01033737
100172,203,Greenwich,3535,St Mary's Catholic Primary School,2,Voluntary aided school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2017-06-30,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,0,Not applicable,420,2,No Special Classes,2017-01-19,465,225,240,5.5,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-10-15,Glenure Road,Eltham,null,London,null,SE9 1UF,null,null,Miss,M A,Jackson,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000218,Eltham North,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,543505,174748,null,Greenwich 027,Greenwich 027C,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000339,E01001608
100173,203,Greenwich,3561,St Patrick's Catholic Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,0,Not applicable,367,2,No Special Classes,2026-01-15,314,168,146,28.9,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10076011,null,Not applicable,null,null,null,2026-06-29,"St Patrick's Catholic Primary School,Griffin Road",Plumstead,null,London,null,SE18 7QG,http://www.lgfl.net/lgfl/leas/greenwich/schools/stpatricks/,2088543881,Ms,M,Murphy,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,Not applicable,null,null,null,null,H,London,E09000011,Greenwich,E05014087,Plumstead & Glyndon,E14001229,Erith and Thamesmead,UN1,Urban: Nearer to a major town or city,E09000011,544890,178606,null,Greenwich 007,Greenwich 007B,null,null,null,null,null,999,null,null,null,null,null,100023246394,null,E02000319,E01001631
100174,203,Greenwich,3577,St Alfege with St Peter's Church of England Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE36,Diocese of Southwark,0,Not applicable,262,2,No Special Classes,2026-01-15,200,82,118,45.3,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10079311,null,Not applicable,null,null,null,2026-07-21,Creek Road,Greenwich,null,London,null,SE10 9RB,http://www.stalfegeschool.org.uk,2088583613,Mrs,Amanda,Wilson,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014080,Greenwich Creekside,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,538127,177732,null,Greenwich 035,Greenwich 035F,null,null,null,null,null,999,null,null,null,null,null,10010200592,null,E02006928,E01034179
100175,203,Greenwich,3585,St Peter's Catholic Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,5,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,0,Not applicable,210,2,No Special Classes,2026-01-15,208,116,92,21.2,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10076010,null,Not applicable,null,null,null,2026-06-29,Crescent Road,null,null,London,null,SE18 7BN,www.stpeters.greenwich.sch.uk,2082650028,Ms,Marna,Du Bruyn,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014093,Woolwich Common,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,543728,178491,null,Greenwich 011,Greenwich 011C,null,null,null,null,null,999,null,null,null,null,null,10010202775,null,E02000323,E01001697
100176,203,Greenwich,3604,St Thomas More Catholic Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,0,Not applicable,210,2,No Special Classes,2026-01-15,201,104,97,33.8,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10076009,null,Not applicable,null,null,null,2026-06-29,Appleton Road,Eltham,null,London,null,SE9 6NS,www.stmprimary.org,2088569153,Mrs,L,Collins,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014077,Eltham Page,E14001223,Eltham and Chislehurst,UN1,Urban: Nearer to a major town or city,E09000011,542156,175625,null,Greenwich 025,Greenwich 025D,null,null,null,null,null,999,null,null,null,null,null,100023284387,null,E02000337,E01001624
100177,203,Greenwich,3632,St Thomas A Becket Roman Catholic Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,0,Not applicable,420,2,No Special Classes,2026-01-15,371,162,209,33.8,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10076008,null,Not applicable,null,null,null,2026-06-29,Mottisfont Road,Abbey Wood,null,London,null,SE2 9LY,www.stthomasabecketsch.org.uk/,2083105394,Mrs,Joanne,Cooper,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014072,Abbey Wood,E14001229,Erith and Thamesmead,UN1,Urban: Nearer to a major town or city,E09000011,546166,179075,null,Greenwich 003,Greenwich 003E,null,null,null,null,null,999,null,null,null,null,null,100023249699,null,E02000315,E01001579
100178,203,Greenwich,3657,Holy Family Catholic Primary School,2,Voluntary aided school,4,Local authority maintained schools,2,Closed,0,Not applicable,1900-01-01,2,Closure,2024-08-31,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,0,Not applicable,210,2,No Special Classes,2024-01-18,143,80,63,19,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10076007,null,Not applicable,null,null,null,2024-08-31,Tudway Road,Kidbrooke,Greenwich,London,null,SE3 9YX,null,null,Mrs,Tracey,Lewis,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014084,Kidbrooke Village & Sutcliffe,E14001223,Eltham and Chislehurst,A1,(England/Wales) Urban major conurbation,E09000011,541151,175396,null,Greenwich 034,Greenwich 034G,null,null,null,null,null,999,null,null,null,null,null,100023270022,null,E02006927,E01034175
100179,203,Greenwich,3662,Notre Dame Catholic Primary School,2,Voluntary aided school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2025-03-31,2,Primary,5,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,0,Not applicable,210,2,No Special Classes,2025-01-16,183,101,82,35.5,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10076006,null,Not applicable,null,null,null,2025-07-07,169 Eglinton Road,null,null,London,null,SE18 3SJ,null,null,Mrs,Nicola,McNelis,Executive Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014089,Shooters Hill,E14001257,Greenwich and Woolwich,A1,(England/Wales) Urban major conurbation,E09000011,543633,177821,null,Greenwich 015,Greenwich 015A,null,null,null,null,null,999,null,null,null,null,null,10010228391,null,E02000327,E01001698
100180,203,Greenwich,3666,St Margaret Clitherow Catholic Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,3,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,0,Not applicable,262,2,No Special Classes,2026-01-15,173,88,85,26,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10076005,null,Not applicable,null,null,null,2026-06-29,Cole Close,Thamesmead,null,London,null,SE28 8GB,http://www.lgfl.net/lgfl/leas/greenwich/schools/stmargaretclitherow/,2083101699,Ms,Dawn,Webb,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014090,Thamesmead Moorings,E14001229,Erith and Thamesmead,UN1,Urban: Nearer to a major town or city,E09000011,546767,180139,null,Greenwich 001,Greenwich 001D,null,null,null,null,null,999,null,null,null,null,null,10023304878,null,E02000313,E01001694
100181,203,Greenwich,3668,Bishop John Robinson Church of England Primary School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE36,Diocese of Southwark,0,Not applicable,236,2,No Special Classes,2026-01-15,209,115,94,18.4,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10079310,null,Not applicable,null,null,null,2026-06-29,Hoveton Road,Thamesmead,null,London,null,SE28 8LW,www.bishopjohnrobinsonprimary.co.uk/,2083109160,Ms,Sarah,Biney,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,Not applicable,null,null,null,null,H,London,E09000011,Greenwich,E05014090,Thamesmead Moorings,E14001229,Erith and Thamesmead,UN1,Urban: Nearer to a major town or city,E09000011,547142,180957,null,Greenwich 002,Greenwich 002B,null,null,null,null,null,999,null,null,null,null,null,100023267157,null,E02000314,E01001688
100182,203,Greenwich,4077,Eltham Hill School,1,Community school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,4,Secondary,11,19,1,No boarders,No Nursery Classes,1,Has a sixth form,2,Girls,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1050,2,No Special Classes,2026-01-15,1350,39,1311,23.7,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10015766,null,Not applicable,null,null,null,2026-06-29,Eltham Hill,null,null,London,null,SE9 5EE,http://elthamhill.com,2088592843,Ms,Erika,Podmore,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014085,Middle Park & Horn Park,E14001223,Eltham and Chislehurst,UN1,Urban: Nearer to a major town or city,E09000011,542250,174421,null,Greenwich 029,Greenwich 029C,null,null,null,null,null,999,null,null,null,null,null,100023284003,null,E02000341,E01001655
